isv_form,match_score,reconstructed_variants
naznačati,66.66666666666667,"['nazьdati', 'napadati', 'naskakati', 'značiti', 'napajati', 'nagaďati', 'naučati', 'nakladati', 'nastavati', 'naxapati', '-znavati']"
pobuđeńje,66.66666666666667,['obučenьje']
postanavjati,66.66666666666667,"['ostavati', 'postaviti']"
shodny,66.66666666666667,"['slony', 'stony', 'xodьnъ', 'oxodьnъ', 'xodьna']"
pojezd,66.66666666666667,"['pozdъ', 'poželdъ']"
mųžev,66.66666666666667,"['mǫ̑žemь', 'mǫžemà']"
vějalo,66.66666666666667,"['vějati', 'věja']"
jebany,66.66666666666667,"['jebati', 'čьbany', 'jeviny']"
jaź,66.66666666666667,"['jasъ', 'ja', 'jarъ', 'jakъ', 'jadъ', 'jarь']"
nyrka,66.66666666666667,['pyrika']
råzgraničiti,66.66666666666667,"['orzraziti', 'orzgorditi']"
prěgovory,66.66666666666667,"['progovorъ', 'prigovorъ']"
spręžeńje,66.66666666666667,"['prędenьje', 'sъraženьje']"
zlåtaŕ,66.66666666666667,"['zoltikъ', 'zoltòmъ', 'zoltà', 'moltamъ', 'moltaxъ', 'molta', 'kolta', 'zolka', 'zolto', 'zolavъ', 'zoltý', 'zoltъ', 'zola', 'moltasъ', 'zoltù']"
vzorny,66.66666666666667,"['vòrny', 'vȏrny']"
brjuho,66.66666666666667,"['břuxo', 'juxo', 'ruxo']"
izopačati,66.66666666666667,"['opadati', 'dopadati', 'propadati', 'zapadati', 'popadati', 'lopatati', 'jьzpadati']"
mlosť,66.66666666666667,['milostь']
srodny,66.66666666666667,"['rodiny', 'slony', 'stony', 'sъroky']"
råzsyp,66.66666666666667,"['orzpytъ', 'orzsadъ']"
teliti sę,66.66666666666667,"['teliti', 'boriti sę']"
dodava,66.66666666666667,"['dobama', 'dosada', 'močava', 'otava', 'dovada', 'dьržava', 'dodati', 'ogava', 'Opava', 'bodača', 'podъšьva']"
sųsědstvo,66.66666666666667,['kysělьstvo']
myslitelj,66.66666666666667,"['cěliteljь', 'myteljь', 'mysliti']"
prěnapęti,66.66666666666667,"['prikapati', 'prokapati']"
osypky,66.66666666666667,"['osъpy', 'sypъka', 'osypъ']"
služebnik,66.66666666666667,['služenьje']
puhovy,66.66666666666667,"['puxomъ', 'puxoma', 'duxovъ', 'pьlxove', 'pěxoty', 'pьlxovъ', 'puxomь', 'puxy', 'pьlxovu', 'pьlxovi']"
nezavisno,66.66666666666667,"['nenavisťǫ', 'nenavisti', 'nenavisťu', 'nenavistьjь', 'nenavistь', 'nenavistьmъ', 'nenavistьxъ']"
vlasť,66.66666666666667,"['volsťu', 'vilasъ']"
čuvati sę,66.66666666666667,"['čuvati', 'žadati sę']"
izopačiti,66.66666666666667,"['popaliti', 'jьzpaliti', 'lopatiti', 'jьzpariti', 'značiti', 'opariti', 'popariti', 'zakačiti', 'zapaliti', 'obačiti']"
volan,66.66666666666667,['Vojьdanъ']
pariž,66.66666666666667,"['pariti', 'parina']"
mozolj,66.66666666666667,['kozьlьjь']
dopoka,66.66666666666667,"['topoľa', 'opeka', 'potoka', 'dьrpoma', 'posoka', 'droka', 'lopъka', 'lopoma', 'dojьka', 'lopota']"
natųga,66.66666666666667,"['matoga', 'sъtǫga', 'xalǫga', 'tǫga', 'radǫga', 'natьma', 'natъka', 'natina']"
umětny,66.66666666666667,"['uměti', 'mě̑ny']"
dnevny,66.66666666666667,['drevьnъ']
tvoŕba,66.66666666666667,"['tvȍra', 'vьrba', 'terba', 'svȏrba']"
moŕsky,66.66666666666667,"['mъrky', 'mъ̀sky', 'vȇrsky', 'mȏrky', 'losky', 'moky', 'bersky', 'motyky', 'mìsъky', 'persky', 'vẽrsky']"
råznos,66.66666666666667,"['oržьnomъ', 'orzokъ', 'orzьnъ', 'orzbojь', 'orzkošь', 'orznositi', 'orzvojь', 'oržьnomь', 'orzxodъ']"
pomalo,66.66666666666667,"['poparo', 'poľano', 'povalъ']"
javny,66.66666666666667,"['pьjavъky', 'jeviny']"
ako by,66.66666666666667,"['a by', 'o by']"
prěmo,66.66666666666667,"['prěmьda', 'pormomь', 'pormomъ']"
rev,66.66666666666667,"['ryvъ', '-evъ', 'rovъ', 'retь']"
shranjati,66.66666666666667,"['stradati', 'sъkradati', 'trajati', 'grajati', 'stajati', 'krajati', 'xrapati']"
odrěčeńje,66.66666666666667,['obrětenьje']
madjar,66.66666666666667,"['manьjakъ', 'mada', 'majakъ', 'manьja']"
učinitelj,66.66666666666667,['čariteljь']
vključiti,66.66666666666667,"['klěščiti', 'kľučiti', 'volčiti', 'lučiti', 'vъkusiti']"
neråbotny,66.66666666666667,"['orbotьnъ', 'orboty']"
včasny,66.66666666666667,"['vasnьxъ', 'vasnь', 'vasni', 'vasnьmъ', 'česny', 'vȅsny', 'vapьny', 'vasnьjь']"
obryvȯk,66.66666666666667,"['obrędъkъ', 'obrokъ', 'obrytь']"
svědȯčstvo,66.66666666666667,"['věďьstvo', 'sěmьjьstvo']"
veś,66.66666666666667,"['veťь', 'velь', 'vьśь']"
měď,66.66666666666667,"['cěďь', 'měxъ', 'mětь', 'mědь', 'mèďь', 'měrъ', 'mělъ', 'mělь', 'mě']"
odšlupati,66.66666666666667,"['oklepati', 'ščupati']"
samo-,66.66666666666667,"['samotьnъ', 'samota']"
zlověstno,66.66666666666667,['lovьstvo']
mysljeńje,66.66666666666667,['myjenьje']
groźba,66.66666666666667,"['gъrdoba', 'grobù', 'grota', 'globa', 'groza', 'grobý', 'grobъ', 'grobe', 'grȍba', 'droba', 'gordьba', 'gъrba', 'grobà', 'grobì', 'grobỳ']"
poměšćati,66.66666666666667,"['povějati', 'měšati']"
izbava,66.66666666666667,"['zabava', 'bava']"
råzumnosť,66.66666666666667,"['orzumomъ', 'orzumomь', 'orzumoma']"
jež,66.66666666666667,"['je', 'jejь', '-ežь', 'ežь']"
mękkotěly,66.66666666666667,['mękъkota']
au,66.66666666666667,"['ažu', 'aju']"
dvukråtny,66.66666666666667,['dъva kortьnъ']
odsųtstvo,66.66666666666667,['dětьstvo']
volga,66.66666666666667,"['vòlgasъ', 'vòlgamъ', 'vòlgaxъ']"
požędańje,66.66666666666667,['ožidanьje']
neudačnik,66.66666666666667,"['udavьnikъ', 'naučьnikъ']"
učeny,66.66666666666667,"['učenikъ', 'učenьje']"
kyjev,66.66666666666667,"['ky̑jemь', 'kyjemà', 'kъtyrevъ']"
izvně,66.66666666666667,['nizině']
vyjdti,66.66666666666667,"['vějati', 'vykati', 'kyjati', 'vyti', 'vysiti', 'byjati']"
ukrađeńje,66.66666666666667,['kradenьje']
lelek,66.66666666666667,['telenъkъ']
bezzvųčny,66.66666666666667,['bezrǫčьnъ']
vozilo,66.66666666666667,"['voziti', 'vilo']"
ležkovina,66.66666666666667,"['medovina', 'lovina', 'olovina', 'bykovina', 'bukovina', 'makovina', 'eževina', 'berzovina']"
bolězlivo,66.66666666666667,"['lězivo', 'bělivo']"
děvčę,66.66666666666667,"['děvičь', 'dervьčę']"
rųčny,66.66666666666667,['pǫčiny']
ljudny,66.66666666666667,['ludьnъ']
platitelj,66.66666666666667,"['platiti', 'čariteljь']"
drěvny,66.66666666666667,"['grivьny', 'drъvьnъ', 'xrěny', 'drevьnъ', 'dьrny', 'drěky', 'dryny', 'drězgy', 'drěčьnъ', 'grěvy']"
zimovy,66.66666666666667,['zimo']
lěsny,66.66666666666667,"['plěsni', 'plěsnь', 'plěsnьxъ', 'plěsnьmъ', 'plěsnьjь']"
råbotničstvo,66.66666666666667,['orbotьničь']
proryv,66.66666666666667,"['protivъ', 'pokryvъ']"
povstańje,66.66666666666667,"['podъstolьje', 'ostatьje', 'posъlanьje', 'povětrьje']"
prěvod,66.66666666666667,"['trěvo', 'plěvo', 'pravo', 'pravьdъ', 'grěvomь', 'prixodъ', 'grěvomъ']"
tysęć,66.66666666666667,['tysęti']
dvojtočka,66.66666666666667,['dvojьka']
råzselina,66.66666666666667,"['orzbitina', 'orzlika']"
jelenę,66.66666666666667,"['zelenъ', 'pelenu', 'pelenъ', 'elenъ', 'pelenǫ', 'peleně', 'telenъkъ', 'belena', 'pelena', 'peleny', 'elenь', 'peleno']"
vinnik,66.66666666666667,"['vinьnъ', 'šijьnikъ', 'konьnikъ', 'věnikъ', 'nitьnikъ', 'vodьnikъ', 'dъnьnikъ', 'žičьnikъ']"
dokončiti,66.66666666666667,"['dročiti', 'dotъrčiti', 'gomoniti', 'posočiti', 'komoniti', 'skočiti', 'donositi', 'pogoniti', 'droščiti', 'pokloniti']"
sųmŕknųti sę,66.66666666666667,['smykati sę']
opora,66.66666666666667,"['topoľa', 'lopura', 'popara', 'lopoma', 'lopota']"
štučny,66.66666666666667,['tučьnъ']
rysovanka,66.66666666666667,['syrovatъka']
cigara,66.66666666666667,"['cicama', 'bigra']"
oblet,66.66666666666667,['obolstь']
crkȯvny,66.66666666666667,"['cьrky', 'grivьny']"
javno,66.66666666666667,['pьjavъko']
kakoby,66.66666666666667,"['kukoba', 'kakovъ', 'kako', 'zakony', 'kokoty']"
odvodniti,66.66666666666667,"['pozvoniti', 'prodъniti', 'oxoditi', 'otъvodьnikъ', 'vydъniti', 'otъxoditi', 'otъvaditi', 'vodьnici', 'voditi', 'jьzvoditi', 'sъvoditi', 'zvoniti', 'odobriti', 'otъzvoniti']"
nedŕžavny,66.66666666666667,['dьržavy']
prohodny,66.66666666666667,['provodьnikъ']
nasad,66.66666666666667,"['nastanъ', 'nasьrdъkъ', 'navada']"
skryti sę,66.66666666666667,['sъkryti']
prostějši,66.66666666666667,"['prosterti', 'prostyni', 'prostori', 'prosějati', 'prostiti']"
posųda,66.66666666666667,"['povada', 'poběda', 'posoxa', 'dosada', 'posadъ', 'sǫda', 'prǫda', 'onǫda', 'posaga', 'ovǫda', 'posoka', 'posъla', 'počuda']"
dogovorny,66.66666666666667,['dogovorъ']
obhvaćati,66.66666666666667,"['oxapati', 'obvětati', 'obvěťati', 'xvaťati', 'obadati', 'obivati', 'obvějati', 'obaďati', 'obuvati', 'otъxapati', 'xvatati']"
mųť,66.66666666666667,"['mǫžь', 'mǫdъ', 'mǫdь', 'kǫťь', 'moťь', 'mǫtъ']"
lgaŕka,66.66666666666667,"['jarъka', 'gavъka', 'lavъka', 'grьka', 'gatъka', 'gadъka', 'ogarьma', 'galъka', 'lasъka', 'laska', 'gajьka']"
kuhnja,66.66666666666667,"['kuznьca', 'duxna', 'kuznьjǫ', 'kuna', 'duxъna', 'kuznьma', 'kuznьjь', 'kuznьju']"
očekyvati,66.66666666666667,"['čekati', 'kyvati', 'sъkyvati', 'očarovati', 'okovati']"
obnarodovati,66.66666666666667,"['obědovati', 'negodovati', 'obrazovati', 'očarovati']"
lev,66.66666666666667,"['lьvъ', '-evъ', 'le', 'letъ', 'lovъ', 'lãvъ', 'ledъ', 'lěvъ', 'lȏvъ']"
zagrabnik,66.66666666666667,['nagorьnikъ']
russky,66.66666666666667,['lusky']
prěvråtny,66.66666666666667,['provorьnъ']
pozornosť,66.66666666666667,['pozorьnostь']
prěhoditi,66.66666666666667,"['pьrxoti', 'prositi', 'poręditi', 'orzxoditi', 'roditi', 'prodъniti', 'jьzxoditi', 'prodati', 'prinuditi', 'uroditi', 'oxoditi', 'otъxoditi', 'grěxovati', 'broditi', 'prokuditi', 'xoditi', 'naxoditi']"
uraza,66.66666666666667,"['durama', 'obraza', 'zaraza', 'drazga', 'ukrasa', 'kurama']"
lětalo,66.66666666666667,['lěto']
litera,66.66666666666667,"['litьba', 'licema', 'litva', 'vitra', 'lijema']"
znańje,66.66666666666667,['znače']
prěcěniti,66.66666666666667,"['grěniti', 'oprěsniti', 'prodъniti', 'privětiti', 'prověsiti', 'cěniti']"
podpisnik,66.66666666666667,['podanikъ']
argentina,66.66666666666667,"['tretina', 'agnętina']"
neporędȯk,66.66666666666667,['nerędъ']
povŕh,66.66666666666667,"['povortъ', 'povorzъ']"
izglašati,66.66666666666667,['golšati']
kostarika,66.66666666666667,"['kostъka', 'kosatъka', 'starica', 'kostra', 'mostika', 'starina', 'ostavъka', 'ostavina']"
gorsky,66.66666666666667,"['graky', 'vȇrsky', 'losky', 'bersky', 'grьky', 'persky', 'vẽrsky']"
pasti sę,66.66666666666667,"['žadati sę', 'ověsti sę']"
vlastniti,66.66666666666667,"['platiti', 'mastiti', 'blazniti', 'jastriti', 'lьstiti', 'listiti']"
omlađati,66.66666666666667,['dokladati']
prěvȯzȯjdti,66.66666666666667,['privějati']
nakaz,66.66666666666667,"['naukamъ', 'naukaxъ', 'naukasъ']"
jasenj,66.66666666666667,"['aseni', 'gasnьjь', 'jaslьjь', 'jasьnъ', 'asenь', 'àsenьjь', 'vasnьjь']"
vsekde,66.66666666666667,"['verde', 'vьsegъda']"
narěkańje,66.66666666666667,"['narěčьje', 'narěkati']"
ssęsti sę,66.66666666666667,['ověsti sę']
krasti sę,66.66666666666667,"['ověsti sę', 'krasti', 'boriti sę']"
oblěčeny,66.66666666666667,['obličenьje']
poddŕžati,66.66666666666667,"['pobrъkati', 'podъbirati', 'podъvykati', 'požirati', 'potъrgati', 'drъžati', 'potьrkati', 'pobirati', 'dьržati', 'poduxati', 'podъsъlati']"
aj,66.66666666666667,"['ají', 'ajù', 'ajьnъ', 'azьjь', 'bajь', 'tajь', '-ajь', 'gajь', 'xajь', 'rajь', 'ajà', 'aju', 'aje']"
prostosť,66.66666666666667,['prostotьja']
jų,66.66666666666667,"['-jǫ', '-ьjǫ', 'jьmǫ']"
členȯk,66.66666666666667,"['elenъ', 'klenъ', 'telenъkъ']"
gorši,66.66666666666667,['govori']
uvadnjati,66.66666666666667,"['ugadovati', 'upadati', 'uvędnǫti', 'ugadati']"
vođ,66.66666666666667,"['vojь', 'vozъ', 'vodъ', 'voďь', 'voňь']"
umětnosť,66.66666666666667,"['sъmьrtьnosťǫ', 'sъmьrtьnosťu']"
podråstȯk,66.66666666666667,"['modrastъ', 'povortъ']"
učęstnica,66.66666666666667,"['ręsьnica', 'mastьnica', 'čęstina', 'lěstьnica', 'mostьnica', 'listьnica', 'męsьnica', 'čęstika']"
pa,66.66666666666667,"['pъta', 'patъ', 'pakъ', 'pazъ', 'parъ', 'ěpa', 'palъ', 'sъpa', 'pa-', 'padъ', 'pavъ']"
vųgrec,66.66666666666667,['ǫgre']
fialka,66.66666666666667,"['palъka', 'skalъka', 'balъka', 'žilъka', 'vidlъka', 'galъka', 'xalъka']"
obvodniti,66.66666666666667,"['pozvoniti', 'obědьněti', 'obvětriti', 'prodъniti', 'oxoditi', 'otъvodьnikъ', 'vydъniti', 'obaditi', 'obrojiti', 'otъxoditi', 'otъvaditi', 'obręditi', 'vodьnici', 'broditi', 'voditi', 'obviděti', 'jьzvoditi', 'sъvoditi', 'broniti', 'zvoniti', 'otъzvoniti']"
prědstava,66.66666666666667,['korstava']
laj,66.66666666666667,"['lasъ', 'bajь', 'tajь', '-ajь', 'lazъ', 'gajь', 'xajь', 'lijь', 'latъ', 'rajь', 'lojь', 'lamъ', 'la-', 'lȏjь', 'lъžьjь', 'ladъ']"
prěråsti,66.66666666666667,"['proboriti', 'persъrěsti', 'perboriti', 'provoriti', 'pergorěti', 'progorěti']"
ledva,66.66666666666667,"['lędvьja', 'ledovù', 'ledòvъ']"
prislovje,66.66666666666667,"['listovьje', 'sъslovьje', 'slovьje', 'piskořьje', 'uslovьje']"
iznova,66.66666666666667,"['azьnoma', 'osnova', 'znoja']"
nevinnosť,66.66666666666667,['nevinьnъ']
ulagoditi,66.66666666666667,"['uložiti', 'negoditi', 'uroditi', 'nagaditi', 'bagotiti', 'gladiti', 'naroditi', 'goditi', 'naxoditi', 'laditi']"
vȯzvŕšati,66.66666666666667,['vъvějati']
råzgorěti sę,64.28571428571428,['orzminovati sę']
izvinjati sę,64.28571428571428,['orzminovati sę']
råzlegati sę,64.28571428571428,"['orzpadati (sę)', 'orzminovati sę']"
jedinnadsęty,64.28571428571428,['edinъ na desęte']
råzlětati sę,64.28571428571428,"['orzpadati (sę)', 'orzminovati sę']"
råzvaljati sę,64.28571428571428,"['orzpadati (sę)', 'orzminovati sę']"
råzběgati sę,64.28571428571428,"['orzpadati (sę)', 'orzminovati sę']"
osvědamjati sę,64.28571428571428,['ověděti sę']
råzȯjdti sę,64.28571428571428,['orzpadati (sę)']
råzplyvti sę,64.28571428571428,"['orzpadati (sę)', 'orzminovati sę']"
råzježđati sę,64.28571428571428,['orzminovati sę']
råzkrųćati sę,64.28571428571428,['orzminovati sę']
prijateljskosť,64.28571428571428,['prijateľьskъ']
råzširiti sę,64.28571428571428,['orzminovati sę']
blågoslovjeńje,64.28571428571428,"['bolgosloviti', 'blędoslovьje']"
råzsmějati sę,64.28571428571428,['orzminovati sę']
råzjehati sę,64.28571428571428,"['orzpadati (sę)', 'orzminovati sę']"
råzrastati sę,64.28571428571428,"['orzpadati (sę)', 'orzminovati sę']"
råzgarjati sę,64.28571428571428,"['orzpadati (sę)', 'orzminovati sę']"
råzočarovyvati,64.28571428571428,['očarovati']
poslizgnųti sę,64.28571428571428,['postignǫti']
råzprostråniti,64.28571428571428,"['orzstrojiti', 'orzportiti', 'orzstrujiti']"
råzgovoriti sę,64.28571428571428,['orzminovati sę']
obrazovateljny,64.28571428571428,['obrazovati']
råzględati sę,64.28571428571428,"['orzpadati (sę)', 'orzminovati sę']"
råznesti sę,64.28571428571428,['orzminovati sę']
råzkričati sę,64.28571428571428,['orzminovati sę']
råztěkati sę,64.28571428571428,"['orzpadati (sę)', 'orzminovati sę']"
råzsvětliti sę,64.28571428571428,['orzvětriti']
råzbolěti sę,64.28571428571428,['orzminovati sę']
izkoristati,63.63636363636363,['dristati']
obžirati sę,63.63636363636363,"['žadati sę', 'obirati']"
råzkajańje,63.63636363636363,['orzstavanьje']
zakonoměrny,63.63636363636363,"['zakonomь', 'zakonomъ', 'zakonoma']"
osnovany na,63.63636363636363,['osnovama']
vȯzkresnųti,63.63636363636363,"['vъzdvignǫti', 'vъzkloniti', 'vъzdъxnǫti', 'vъzborniti']"
pripomněti,63.63636363636363,['propověděti']
proigryvati,63.63636363636363,"['pribъrkati', 'privykati', 'provykati', 'prokryti', 'prikryti', 'progorěti']"
zaroditi sę,63.63636363636363,"['žadati sę', 'kloniti sę', 'naroditi', 'boriti sę', 'zaręditi']"
objedati sę,63.63636363636363,"['ověděti sę', 'žadati sę']"
dȯlgohvosty,63.63636363636363,['běloxvostъ']
postųpati s,63.63636363636363,"['stǫpati', 'postigati']"
råzgrěvańje,63.63636363636363,"['orzgorьje', 'orzstavanьje']"
uvěrjati sę,63.63636363636363,"['ověděti sę', 'ověsti sę']"
pomyliti sę,63.63636363636363,['smykati sę']
proiztěkati,63.63636363636363,"['potьrkati', 'potъkati', 'pribъrkati', 'prosějati', 'privykati', 'provykati', 'privějati', 'protęžati']"
odražati sę,63.63636363636363,"['žadati sę', 'dražati']"
zabezpečiti,63.63636363636363,['zaperčiti']
rodobijstvo,63.63636363636363,"['orzbojьstvo', 'dobľьstvo']"
vȯzkypyvati,63.63636363636363,"['vъpyxati', 'sъkyvati', 'vъkopati', 'sъkryvati']"
dogoditi sę,63.63636363636363,"['ověděti sę', 'kloniti sę', 'dogaditi']"
obraćati sę,63.63636363636363,"['žadati sę', 'boriti sę']"
opasnosť,63.63636363636363,['o(b)pasьnostь']
rųkovodstvo,63.63636363636363,['lǫkavьstvo']
majstrovsky,63.63636363636363,['ostrovьskъ']
prětvarjati,63.63636363636363,['privějati']
bezprěryvno,63.63636363636363,['bezpravьnъ']
obezglåviti,63.63636363636363,"['obikoliti', 'obolžiti', 'bezgolvъ']"
jugoslavizm,63.63636363636363,"['Jaroslavomь', 'Jaroslavъmь', 'Jaroslavi', 'Jaroslavomъ']"
vȯzveličati,63.63636363636363,"['vъseliti', 'vъzželěti', 'orzličati']"
råzjasnjati,63.63636363636363,"['orzbijati', 'orzsъlati', 'otъzvanjati', 'orzvějati', 'orzgadаvati', 'orzgadati', 'orzstati']"
prěznačeńje,63.63636363636363,['značenьje']
izkoristiti,63.63636363636363,"['korstiti', 'krьstiti']"
opustošeńje,63.63636363636363,"['pustošьju', 'pustošьjǫ', 'pustošьjь']"
občudovańje,63.63636363636363,['obuvanьje']
pozdravjati,63.63636363636363,"['pokradati', 'poěďavati', 'opravьdati', 'popraviti']"
prašćati sę,63.63636363636363,"['žadati sę', 'prašati']"
nasilovańje,63.63636363636363,"['nasilьje', 'nasъlanьje']"
obezsiljati,63.63636363636363,['obijati']
veseliti sę,63.63636363636363,['vъseliti']
svojevoljny,63.63636363636363,['vojevody']
brahtati sę,63.63636363636363,"['žadati sę', 'boriti sę']"
prěstavjati,63.63636363636363,"['orzstavati', 'stavati', 'ostavati', 'prosějati', 'stajati', 'poěďavati', 'postaviti', 'nastavati', 'otъstavati']"
dosađati sę,63.63636363636363,['žadati sę']
sobstvenosť,63.63636363636363,['sobьstvo']
prěmȯlvjati,63.63636363636363,['prisъlati']
izlěčiti sę,63.63636363636363,['kloniti sę']
podključiti,63.63636363636363,"['podušiti', 'podъkladati', 'pokusiti', 'podъklasti', 'poučiti', 'pokloniti']"
hvastati sę,63.63636363636363,"['žadati sę', 'xvistati', 'ověsti sę', 'xvostati', 'xvatati']"
zavisěti od,63.63636363636363,['zavisti']
dosaditi sę,63.63636363636363,"['ověděti sę', 'žadati sę', 'dogaditi']"
opisateljny,63.63636363636363,['obitateljь']
prědplaćati,63.63636363636363,"['perdъplatiti', 'podъkladati', 'pripadati', 'priplatiti', 'propadati', 'prikladati']"
začuditi sę,63.63636363636363,['žadati sę']
osměliti sę,63.63636363636363,"['ověděti sę', 'ověsti sę', 'smykati sę']"
prěporųčiti,63.63636363636363,"['poperčiti', 'porǫčiti', 'perperčiti']"
osvatiti sę,63.63636363636363,"['ověděti sę', 'ověsti sę']"
poděvati sę,63.63636363636363,"['ověděti sę', 'žadati sę', 'ověsti sę']"
prěmotyvati,63.63636363636363,"['kъrmovati', 'sormovati', 'provykati', 'grěxovati', 'protęžati', 'němovati']"
ožrěbiti sę,63.63636363636363,"['ověděti sę', 'ověsti sę', 'boriti sę']"
posrěbrjati,63.63636363636363,"['pobrъkati', 'posъrěsti', 'posъrěťьnǫti', 'pribъrkati', 'prosějati', 'povějati']"
podglåvnica,63.63636363636363,"['ogordьnica', 'golěnica', 'golvica', 'poslovica']"
prěsvęzati,63.63636363636363,['perdъsъkazati']
dostatȯčnosť,63.63636363636363,['ostatъčьnъ']
prěobražati,63.63636363636363,"['pobrъkati', 'proboriti', 'pokradati', 'pribъrkati', 'prokapati', 'propadati', 'protęžati']"
zarųčati sę,63.63636363636363,"['žadati sę', 'zarǫčiti']"
nadigryvati,63.63636363636363,"['nabivati', 'nadrъviti', 'nabirati', 'načisľěvati', 'nadymati', 'nadъvykati']"
požrtvovati,63.63636363636363,"['perxovati', 'dobrovati', 'xъrtovati', 'čьrtovati', 'povinovati', 'obrazovati', 'xovovati', 'pyrovati', 'dějьstvovati']"
poprobovati,63.63636363636363,"['perxovati', 'dobrovati', 'povinovati', 'perbyvati', 'obrazovati', 'pyrovati', 'sьrbovati', 'orbovati', 'popraviti']"
råzvesti sę,63.63636363636363,['ověsti sę']
bezpričinny,63.63636363636363,['pričiny']
obhoditi sę,63.63636363636363,"['ověděti sę', 'kloniti sę', 'oxoditi', 'otъxoditi', 'boriti sę']"
oščeniti sę,63.63636363636363,['kloniti sę']
sȯučęstnica,63.63636363636363,['sъčęstьja']
zajikati sę,63.63636363636363,"['žadati sę', 'smykati sę']"
počinati sę,63.63636363636363,"['počitati', 'počinǫti', 'počivati']"
